season,pitcher,bf_22g,k_22g,bb_22g,hr_22g,runs_allowed_22g,outs_22g,ip_22g,k_rate_22g,bb_rate_22g,hr_rate_22g,ra9_22g,pitch_count_22g,swings_22g,whiffs_22g,in_zone_22g,swing_rate_22g,whiff_per_swing_22g,zone_rate_22g,bbe_22g,ev_p90_allowed_22g,hardhit_allowed_22g,hardhit_allowed_rate_22g,pitches_per_bf_22g,league_pitcher_k_rate,league_pitcher_bb_rate,league_pitcher_ra9,preseason_prior_k_rate,preseason_prior_bb_rate,bf_cutoff,ip_cutoff,k_rate_cutoff,starts_cutoff,player,known_2025_closer,named_r1_case,pred_k_rate_mean,pred_k_rate_bootstrap_sd,k_rate_q10,k_rate_q50,k_rate_q90,pred_k_delta_vs_prior,april_minus_pred_k_rate,known_closer_or_named_miller,fake_dominant_candidate,sleeper_reliever_candidate
2026,693686,59,12,4,2,6,40.0,13.333333333333334,0.2033898305084746,0.06779661016949153,0.03389830508474576,4.05,222,104,19,113,0.46846846846846846,0.18269230769230768,0.509009009009009,78,99.19,17,0.21794871794871795,3.76271186440678,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22177921482096433,0.08387040394992681,59,13.333333333333334,0.2033898305084746,0,Spencer Miles,False,False,0.22740142689406315,0.014383404257482024,0.15151515151515152,0.22857142857142856,0.3018867924528302,0.00562221207309882,-0.024011596385588557,False,False,False
2026,664854,40,12,7,0,3,26.0,8.666666666666666,0.3,0.175,0.0,3.1153846153846154,165,68,26,76,0.4121212121212121,0.38235294117647056,0.46060606060606063,41,100.9,11,0.2682926829268293,4.125,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2917935303362092,0.0991042396993621,40,8.666666666666666,0.3,0,Ryan Helsley,True,False,0.2973359062121402,0.022112825516255714,0.21428571428571427,0.28169014084507044,0.3958333333333333,0.005542375875930983,0.0026640937878598114,True,False,False
2026,662253,46,17,5,2,7,31.0,10.333333333333334,0.3695652173913043,0.10869565217391304,0.043478260869565216,6.096774193548387,196,93,36,84,0.4744897959183674,0.3870967741935484,0.42857142857142855,48,102.36,16,0.3333333333333333,4.260869565217392,0.22177921482096433,0.08387040394992681,4.503987453440502,0.3257964735133547,0.10923147659567929,46,10.333333333333334,0.3695652173913043,0,Andrés Muñoz,True,False,0.33116828262263903,0.02243562936088276,0.22277227722772278,0.3023255813953488,0.43478260869565216,0.005371809109284309,0.03839693476866529,True,False,False
2026,664875,50,15,5,1,8,33.0,11.0,0.3,0.1,0.02,6.545454545454546,198,89,25,93,0.4494949494949495,0.2808988764044944,0.4696969696969697,54,103.48,14,0.25925925925925924,3.96,0.22177921482096433,0.08387040394992681,4.503987453440502,0.25227626838056283,0.11520225499286581,50,11.0,0.3,0,Justin Lawrence,False,False,0.2569359963387862,0.013358557824145034,0.2,0.25949367088607594,0.336283185840708,0.004659727958223392,0.04306400366121377,False,False,False
2026,681982,47,10,6,0,4,36.0,12.0,0.2127659574468085,0.1276595744680851,0.0,3.0,188,87,21,97,0.4627659574468085,0.2413793103448276,0.5159574468085106,65,101.5,15,0.23076923076923078,4.0,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23206416849474354,0.09077090900372808,47,12.0,0.2127659574468085,0,Grant Anderson,False,False,0.236006625350419,0.01232571953181478,0.16312056737588654,0.23626373626373626,0.3103448275862069,0.003942456855675458,-0.023240667903610485,False,False,False
2026,641755,42,10,5,0,3,33.0,11.0,0.23809523809523808,0.11904761904761904,0.0,2.4545454545454546,170,75,21,84,0.4411764705882353,0.28,0.49411764705882355,51,99.2,7,0.13725490196078433,4.0476190476190474,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23888699020277968,0.10297619047619049,42,11.0,0.23809523809523808,0,Tyler Kinley,False,False,0.24208575735567492,0.01213717286025542,0.17543859649122806,0.23863636363636365,0.31543624161073824,0.0031987671528952433,-0.003990519260436837,False,False,False
2026,641302,52,12,4,0,3,35.0,11.666666666666666,0.23076923076923078,0.07692307692307693,0.0,2.3142857142857145,210,85,12,112,0.40476190476190477,0.1411764705882353,0.5333333333333333,66,97.15,11,0.16666666666666666,4.038461538461538,0.22177921482096433,0.08387040394992681,4.503987453440502,0.20709970345979445,0.053900259636366236,52,11.666666666666666,0.23076923076923078,0,Tyler Alexander,False,False,0.2100586515300768,0.014213277805473016,0.13709677419354838,0.2085889570552147,0.2857142857142857,0.0029589480702823523,0.02071057923915398,False,False,False
2026,676962,64,17,5,0,5,47.0,15.666666666666666,0.265625,0.078125,0.0,2.872340425531915,249,110,28,136,0.44176706827309237,0.2545454545454545,0.5461847389558233,75,99.86000000000003,16,0.21333333333333335,3.890625,0.22177921482096433,0.08387040394992681,4.503987453440502,0.26914441794091687,0.07329211049123521,64,15.666666666666666,0.265625,0,Ben Brown,False,False,0.2719344267166802,0.015731003847436583,0.2,0.2616279069767442,0.35570469798657717,0.002790008775763353,-0.006309426716680222,False,False,False
2026,572955,43,12,2,1,2,33.0,11.0,0.27906976744186046,0.046511627906976744,0.023255813953488372,1.6363636363636365,160,74,16,94,0.4625,0.21621621621621623,0.5875,50,101.52000000000001,11,0.22,3.7209302325581395,0.22177921482096433,0.08387040394992681,4.503987453440502,0.27786573768814443,0.0952357860184196,43,11.0,0.27906976744186046,0,Pierce Johnson,False,False,0.28005475107656363,0.01342812294233506,0.20279720279720279,0.26288659793814434,0.35570469798657717,0.002189013388419203,-0.0009849836347031737,False,False,False
2026,666277,42,8,6,1,5,31.0,10.333333333333334,0.19047619047619047,0.14285714285714285,0.023809523809523808,4.354838709677419,165,78,17,84,0.4727272727272727,0.21794871794871795,0.509090909090909,54,101.36,9,0.16666666666666666,3.9285714285714284,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21701578901188215,0.10379626294392647,42,10.333333333333334,0.19047619047619047,0,George Soriano,False,False,0.21869479017404114,0.013818741478243435,0.14814814814814814,0.2206896551724138,0.3018867924528302,0.001679001162158994,-0.028218599697850677,False,False,False
2026,669276,43,11,2,0,1,35.0,11.666666666666666,0.2558139534883721,0.046511627906976744,0.0,0.7714285714285715,167,97,32,90,0.5808383233532934,0.32989690721649484,0.5389221556886228,60,102.95,16,0.26666666666666666,3.883720930232558,0.22177921482096433,0.08387040394992681,4.503987453440502,0.283571125340157,0.06524494445513562,43,11.666666666666666,0.2558139534883721,0,Dylan Lee,False,False,0.28523919314506146,0.015744374874754708,0.21014492753623187,0.2774566473988439,0.35570469798657717,0.0016680678049044717,-0.02942523965668936,False,False,False
2026,622554,48,14,8,2,7,30.0,10.0,0.2916666666666667,0.16666666666666666,0.041666666666666664,6.3,208,83,23,97,0.39903846153846156,0.27710843373493976,0.46634615384615385,55,104.5,11,0.2,4.333333333333333,0.22177921482096433,0.08387040394992681,4.503987453440502,0.267618745850685,0.1090387723530477,48,10.0,0.2916666666666667,0,Seranthony Domínguez,False,False,0.26871583086679474,0.012032747386150419,0.20422535211267606,0.25949367088607594,0.34615384615384615,0.0010970850161097223,0.02295083579987195,False,False,False
2026,670990,60,14,8,1,6,42.0,14.0,0.23333333333333334,0.13333333333333333,0.016666666666666666,3.857142857142857,235,104,29,112,0.4425531914893617,0.27884615384615385,0.4765957446808511,65,102.3,13,0.2,3.9166666666666665,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2427990356417776,0.09440206970448906,60,14.0,0.23333333333333334,0,Yohan Ramírez,False,False,0.24379169837315895,0.009724898193751384,0.17714285714285713,0.2396694214876033,0.3103448275862069,0.0009926627313813496,-0.010458365039825612,False,False,False
2026,542888,44,11,7,1,1,30.0,10.0,0.25,0.1590909090909091,0.022727272727272728,0.9,190,78,15,98,0.4105263157894737,0.19230769230769232,0.5157894736842106,54,102.03999999999999,15,0.2777777777777778,4.318181818181818,0.22177921482096433,0.08387040394992681,4.503987453440502,0.248109790746043,0.07078090031243738,44,10.0,0.25,0,Shawn Armstrong,False,False,0.2490482799117245,0.014433419126699187,0.1794871794871795,0.25,0.32075471698113206,0.0009384891656815109,0.0009517200882754873,False,False,False
2026,664199,41,6,0,0,2,36.0,12.0,0.14634146341463414,0.0,0.0,1.5,154,75,15,71,0.487012987012987,0.2,0.461038961038961,56,100.8,12,0.21428571428571427,3.7560975609756095,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22669394904330067,0.06425483999854709,41,12.0,0.14634146341463414,0,Taylor Clarke,False,False,0.22735972071346186,0.014243152127239176,0.15315315315315314,0.23626373626373626,0.3018867924528302,0.000665771670161186,-0.08101825729882772,False,False,False
2026,640448,49,9,8,1,1,37.0,12.333333333333334,0.1836734693877551,0.16326530612244897,0.02040816326530612,0.7297297297297297,195,83,18,88,0.4256410256410256,0.21686746987951808,0.4512820512820513,54,99.73,13,0.24074074074074073,3.979591836734694,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22684303056818123,0.0825424697380021,49,12.333333333333334,0.1836734693877551,0,Kyle Finnegan,True,False,0.22740572964914343,0.013404044694120106,0.1592920353982301,0.22727272727272727,0.30246913580246915,0.000562699080962209,-0.04373226026138832,True,False,False
2026,608371,47,10,7,1,7,29.0,9.666666666666666,0.2127659574468085,0.14893617021276595,0.02127659574468085,6.517241379310345,171,74,16,79,0.4327485380116959,0.21621621621621623,0.4619883040935672,57,100.75999999999999,14,0.24561403508771928,3.6382978723404253,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22034683493016827,0.16495960245960245,47,9.666666666666666,0.2127659574468085,0,Lucas Sims,False,False,0.22084164768941292,0.016250656128802776,0.13709677419354838,0.2222222222222222,0.3018867924528302,0.0004948127592446505,-0.008075690242604405,False,False,False
