player_key,player,mlbam,seed,broad_2015_2024,current_2022_2025,delta_current_minus_broad
moises_ballesteros,Moisés Ballesteros,694208,20260440,0.32694935151046023,0.3260176455494966,-0.0009317059609636469
andy_pages,Andy Pages,681624,20260441,0.3347700925881593,0.3316786842642321,-0.003091408323927236
ben_rice,Ben Rice,700250,20260441,0.35139005240757015,0.3452832996112934,-0.00610675279627676
mike_trout,Mike Trout,545361,20260441,0.3893772820030649,0.3764417639201534,-0.01293551808291149
moises_ballesteros,Moisés Ballesteros,694208,20260441,0.31814548875342347,0.3275281719626316,0.009382683209208154
andy_pages,Andy Pages,681624,20260442,0.3221348871713291,0.3183896845083425,-0.003745202662986613
ben_rice,Ben Rice,700250,20260442,0.34626897026115605,0.3475192188667805,0.0012502486056244488
mike_trout,Mike Trout,545361,20260442,0.3735659267477718,0.3804299699650134,0.0068640432172416
moises_ballesteros,Moisés Ballesteros,694208,20260442,0.34526461066329883,0.3386229078926928,-0.0066417027706060505
andy_pages,Andy Pages,681624,20260443,0.33794210223186794,0.34987987908589957,0.011937776854031634
ben_rice,Ben Rice,700250,20260443,0.36246161297664453,0.3558739321402842,-0.0065876808363603545
mike_trout,Mike Trout,545361,20260443,0.3927452434218117,0.35959381561857445,-0.033151427803237266
moises_ballesteros,Moisés Ballesteros,694208,20260443,0.32775919764818795,0.3433866176375508,0.015627419989362845
andy_pages,Andy Pages,681624,20260444,0.33910519210113177,0.33232605262820897,-0.006779139472922802
ben_rice,Ben Rice,700250,20260444,0.3548345474976608,0.3639274187434533,0.0090928712457925
mike_trout,Mike Trout,545361,20260444,0.3898504334797964,0.3612320668254325,-0.028618366654363903
moises_ballesteros,Moisés Ballesteros,694208,20260444,0.346241684179898,0.3630869882271753,0.0168453040472773
andy_pages,Andy Pages,681624,20260445,0.3151825411354267,0.3360764573055231,0.020893916170096394
ben_rice,Ben Rice,700250,20260445,0.3521093664067638,0.3332060410077069,-0.018903325399056925
mike_trout,Mike Trout,545361,20260445,0.3845246138938533,0.35537198689526717,-0.029152626998586118
moises_ballesteros,Moisés Ballesteros,694208,20260445,0.3393811139885544,0.34499081510947466,0.005609701120920241
andy_pages,Andy Pages,681624,20260446,0.3124149299277277,0.32700715651403134,0.014592226586303658
ben_rice,Ben Rice,700250,20260446,0.3331518276141572,0.37627975861442414,0.04312793100026696
mike_trout,Mike Trout,545361,20260446,0.3747556153922616,0.3901561558562374,0.01540054046397582
moises_ballesteros,Moisés Ballesteros,694208,20260446,0.34750222221003313,0.36854329199529934,0.02104106978526621
andy_pages,Andy Pages,681624,20260447,0.32265876375281805,0.3331321346452696,0.010473370892451539
ben_rice,Ben Rice,700250,20260447,0.3522529994491062,0.33882332743198706,-0.013429672017119143
mike_trout,Mike Trout,545361,20260447,0.38605884333261364,0.3660524341646147,-0.02000640916799895
moises_ballesteros,Moisés Ballesteros,694208,20260447,0.34234665266170344,0.34846150170002504,0.006114849038321601
andy_pages,Andy Pages,681624,20260448,0.311148057252516,0.315011254974287,0.0038631977217710167
ben_rice,Ben Rice,700250,20260448,0.3290846507606419,0.34784836821130893,0.018763717450667017
mike_trout,Mike Trout,545361,20260448,0.37358068006659995,0.37029134350793913,-0.003289336558660816
moises_ballesteros,Moisés Ballesteros,694208,20260448,0.3490271033423352,0.34820627326639136,-0.0008208300759438569
andy_pages,Andy Pages,681624,20260449,0.33572169317334094,0.3271927719354064,-0.008528921237934528
ben_rice,Ben Rice,700250,20260449,0.34820344420544863,0.3567699113340638,0.008566467128615196
mike_trout,Mike Trout,545361,20260449,0.38621201498887864,0.3551453720936426,-0.03106664289523603
moises_ballesteros,Moisés Ballesteros,694208,20260449,0.3467668022714608,0.35049204195831185,0.0037252396868510673
andy_pages,Andy Pages,681624,20260450,0.3403533731642849,0.3389898925467655,-0.001363480617519397
ben_rice,Ben Rice,700250,20260450,0.33854084360901354,0.32742487157532263,-0.011115972033690913
mike_trout,Mike Trout,545361,20260450,0.3946125300225754,0.3759928777797297,-0.01861965224284573
moises_ballesteros,Moisés Ballesteros,694208,20260450,0.34699129702403847,0.3632848965830467,0.01629359955900822
andy_pages,Andy Pages,681624,20260451,0.3276803375879338,0.3264609123822171,-0.0012194252057167176
ben_rice,Ben Rice,700250,20260451,0.34179282130150396,0.336630829998927,-0.00516199130257694
mike_trout,Mike Trout,545361,20260451,0.36772500340664316,0.3845060395951794,0.01678103618853627
moises_ballesteros,Moisés Ballesteros,694208,20260451,0.3341923165516027,0.3584508943474632,0.024258577795860492
andy_pages,Andy Pages,681624,20260452,0.32222521741309595,0.3330935976081079,0.010868380195011962
ben_rice,Ben Rice,700250,20260452,0.35742891911027685,0.3581290188183979,0.0007000997081210714
mike_trout,Mike Trout,545361,20260452,0.3891260965218619,0.3875891486722124,-0.0015369478496495281
moises_ballesteros,Moisés Ballesteros,694208,20260452,0.3326962326875991,0.33897165090069575,0.0062754182130966285
andy_pages,Andy Pages,681624,20260453,0.3294383363144276,0.3340029290019818,0.004564592687554214
ben_rice,Ben Rice,700250,20260453,0.35938766536415195,0.35983168840984436,0.0004440230456924099
mike_trout,Mike Trout,545361,20260453,0.36737118448513856,0.3608204800842686,-0.006550704400869967
moises_ballesteros,Moisés Ballesteros,694208,20260453,0.34533467756882336,0.37439345280544084,0.029058775236617485
andy_pages,Andy Pages,681624,20260454,0.3345584361417844,0.3249515845918681,-0.009606851549916251
ben_rice,Ben Rice,700250,20260454,0.33108039815906876,0.3297294509805175,-0.001350947178551276
mike_trout,Mike Trout,545361,20260454,0.3659061109711418,0.3812759117982221,0.015369800827080338
moises_ballesteros,Moisés Ballesteros,694208,20260454,0.31627962167931334,0.33438028198035624,0.018100660301042903
andy_pages,Andy Pages,681624,20260455,0.32774230700511875,0.324504589126459,-0.0032377178786597294
ben_rice,Ben Rice,700250,20260455,0.3435209614802846,0.34050665351446124,-0.0030143079658233596
mike_trout,Mike Trout,545361,20260455,0.3926974558563568,0.3665791798735703,-0.026118275982786487
moises_ballesteros,Moisés Ballesteros,694208,20260455,0.3298293475790199,0.349325577059983,0.019496229480963134
andy_pages,Andy Pages,681624,20260456,0.3302332196669658,0.33855123879774085,0.008318019130775067
ben_rice,Ben Rice,700250,20260456,0.3550592228245422,0.33189563154364327,-0.023163591280898954
mike_trout,Mike Trout,545361,20260456,0.39454930521550124,0.37731418670158,-0.017235118513921233
moises_ballesteros,Moisés Ballesteros,694208,20260456,0.33357675407688464,0.3266318271424102,-0.00694492693447446
andy_pages,Andy Pages,681624,20260457,0.3297646701337437,0.3334005754443504,0.003635905310606702
ben_rice,Ben Rice,700250,20260457,0.34004469177753066,0.35527733998775385,0.015232648210223187
mike_trout,Mike Trout,545361,20260457,0.3871805274358248,0.3843101738142781,-0.002870353621546695
moises_ballesteros,Moisés Ballesteros,694208,20260457,0.33712212599223124,0.3474854211531526,0.010363295160921382
andy_pages,Andy Pages,681624,20260458,0.3135901810027956,0.33740308555994936,0.023812904557153736
ben_rice,Ben Rice,700250,20260458,0.3638078164180662,0.37612379539092466,0.012315978972858466
mike_trout,Mike Trout,545361,20260458,0.37694877406544686,0.3703451606962118,-0.00660361336923504
moises_ballesteros,Moisés Ballesteros,694208,20260458,0.3262329707545002,0.33595317329466584,0.009720202540165646
andy_pages,Andy Pages,681624,20260459,0.3286628669803016,0.33371092828280935,0.005048061302507734
ben_rice,Ben Rice,700250,20260459,0.34837526991582785,0.3636835723070614,0.015308302391233541
mike_trout,Mike Trout,545361,20260459,0.3798173682851432,0.37821961301531803,-0.0015977552698251407
moises_ballesteros,Moisés Ballesteros,694208,20260459,0.33194926403206426,0.35434097439121437,0.022391710359150108
andy_pages,Andy Pages,681624,20260460,0.3300024992403654,0.34592239842911177,0.015919899188746367
ben_rice,Ben Rice,700250,20260460,0.36143321706468695,0.3557272730514399,-0.005705944013247033
mike_trout,Mike Trout,545361,20260460,0.3897716232158151,0.38526063018921214,-0.004510993026602961
moises_ballesteros,Moisés Ballesteros,694208,20260460,0.32296421065681014,0.33761847937584993,0.014654268719039798
andy_pages,Andy Pages,681624,20260461,0.3372988364676343,0.31941400109254514,-0.01788483537508917
ben_rice,Ben Rice,700250,20260461,0.3319577490261489,0.34443453441659866,0.012476785390449774
mike_trout,Mike Trout,545361,20260461,0.37733239569155197,0.3824801251707882,0.005147729479236252
moises_ballesteros,Moisés Ballesteros,694208,20260461,0.33355453141076413,0.3543847172861379,0.020830185875373775
andy_pages,Andy Pages,681624,20260462,0.31801676939358803,0.32421400773687914,0.0061972383432911116
ben_rice,Ben Rice,700250,20260462,0.3632327981776466,0.3401819984195112,-0.0230507997581354
mike_trout,Mike Trout,545361,20260462,0.38660880775786083,0.3619196067177961,-0.024689201040064723
moises_ballesteros,Moisés Ballesteros,694208,20260462,0.3308312478136089,0.3188830117552539,-0.011948236058354988
andy_pages,Andy Pages,681624,20260463,0.30243246722289563,0.32381367550618684,0.02138120828329121
ben_rice,Ben Rice,700250,20260463,0.33042623034788754,0.33268591784214846,0.00225968749426092
mike_trout,Mike Trout,545361,20260463,0.3749523818297898,0.3774297001899732,0.0024773183601833892
moises_ballesteros,Moisés Ballesteros,694208,20260463,0.3285741728596272,0.31663404682093427,-0.011940126038692933
andy_pages,Andy Pages,681624,20260464,0.34395340917070477,0.3206814296518916,-0.023271979518813157
ben_rice,Ben Rice,700250,20260464,0.3429755005368856,0.3489815477412874,0.006006047204401843
mike_trout,Mike Trout,545361,20260464,0.3927172796382124,0.37211616820317894,-0.02060111143503346
moises_ballesteros,Moisés Ballesteros,694208,20260464,0.3274190102613401,0.35938169431108086,0.03196268404974073
andy_pages,Andy Pages,681624,20260465,0.3238846975524921,0.3264812302629875,0.0025965327104953695
ben_rice,Ben Rice,700250,20260465,0.32720033591474784,0.3562657014655933,0.029065365550845434
mike_trout,Mike Trout,545361,20260465,0.3958920876408988,0.35857664797133193,-0.03731543966956685
moises_ballesteros,Moisés Ballesteros,694208,20260465,0.32998902673162944,0.3401620429705354,0.010173016238905985
andy_pages,Andy Pages,681624,20260466,0.3249908006922946,0.33120630410562363,0.006215503413329049
ben_rice,Ben Rice,700250,20260466,0.3441022905498789,0.3480763405981282,0.0039740500482493
mike_trout,Mike Trout,545361,20260466,0.3668498327744565,0.350239980754723,-0.016609852019733473
moises_ballesteros,Moisés Ballesteros,694208,20260466,0.34148838468775294,0.3704109863488453,0.02892260166109234
andy_pages,Andy Pages,681624,20260467,0.34062727293762585,0.332096502282266,-0.008530770655359843
ben_rice,Ben Rice,700250,20260467,0.36403373696231994,0.31562824744485946,-0.04840548951746049
mike_trout,Mike Trout,545361,20260467,0.37896272783049106,0.3648075804100743,-0.014155147420416792
moises_ballesteros,Moisés Ballesteros,694208,20260467,0.34602239128951584,0.33791628911802163,-0.008106102171494212
andy_pages,Andy Pages,681624,20260468,0.3407150512972259,0.33771185746465954,-0.0030031938325663643
ben_rice,Ben Rice,700250,20260468,0.35144960099903083,0.35659189921369167,0.005142298214660834
mike_trout,Mike Trout,545361,20260468,0.39426965977629264,0.3787610672775266,-0.015508592498766016
moises_ballesteros,Moisés Ballesteros,694208,20260468,0.34695654669187526,0.3240743944711597,-0.022882152220715546
andy_pages,Andy Pages,681624,20260469,0.32882426281726884,0.3417561043225085,0.012931841505239683
ben_rice,Ben Rice,700250,20260469,0.36320384508363546,0.34342108226291174,-0.01978276282072372
mike_trout,Mike Trout,545361,20260469,0.406582195500917,0.360378429380554,-0.04620376612036303
moises_ballesteros,Moisés Ballesteros,694208,20260469,0.3172361097185325,0.31594280802220265,-0.0012933016963298516
andy_pages,Andy Pages,681624,20260470,0.3315444430533139,0.33477911811066013,0.003234675057346259
ben_rice,Ben Rice,700250,20260470,0.3376445863230088,0.35503572883057155,0.01739114250756274
mike_trout,Mike Trout,545361,20260470,0.3716783286731922,0.3750615604241092,0.003383231750916982
moises_ballesteros,Moisés Ballesteros,694208,20260470,0.34010641508692063,0.35918786745154785,0.019081452364627216
andy_pages,Andy Pages,681624,20260471,0.3317902162613798,0.32458084222483774,-0.007209374036542038
ben_rice,Ben Rice,700250,20260471,0.35191859289677485,0.3549254445943002,0.003006851697525348
mike_trout,Mike Trout,545361,20260471,0.39069684478249556,0.3823492341273593,-0.008347610655136228
moises_ballesteros,Moisés Ballesteros,694208,20260471,0.32028703710239537,0.3354455437195773,0.015158506617181933
andy_pages,Andy Pages,681624,20260472,0.32563088226519915,0.322010327485007,-0.003620554780192131
ben_rice,Ben Rice,700250,20260472,0.33946717911275864,0.33617826072296053,-0.0032889183897981122
mike_trout,Mike Trout,545361,20260472,0.385715821540004,0.3828203290348813,-0.002895492505122721
moises_ballesteros,Moisés Ballesteros,694208,20260472,0.33103356671241846,0.3450250820753442,0.013991515362925755
andy_pages,Andy Pages,681624,20260473,0.3283662963896099,0.3467945218428002,0.018428225453190283
ben_rice,Ben Rice,700250,20260473,0.3552392602640812,0.3486083741484028,-0.006630886115678414
mike_trout,Mike Trout,545361,20260473,0.36817489578429363,0.3559230156210565,-0.012251880163237139
moises_ballesteros,Moisés Ballesteros,694208,20260473,0.3331808690380643,0.36057543893751665,0.027394569899452326
andy_pages,Andy Pages,681624,20260474,0.32160867437093377,0.3289557065417117,0.007347032170777923
ben_rice,Ben Rice,700250,20260474,0.36163640077238557,0.33333707527611306,-0.02829932549627251
mike_trout,Mike Trout,545361,20260474,0.38067088267288723,0.3786775468414023,-0.0019933358314849214
moises_ballesteros,Moisés Ballesteros,694208,20260474,0.3368942417261729,0.36155418497123015,0.02465994324505727
andy_pages,Andy Pages,681624,20260475,0.33094894014897464,0.33218786933893135,0.0012389291899567167
ben_rice,Ben Rice,700250,20260475,0.3505956906100467,0.3586059114997697,0.00801022088972303
mike_trout,Mike Trout,545361,20260475,0.37672468890242256,0.35355266416859604,-0.023172024733826513
moises_ballesteros,Moisés Ballesteros,694208,20260475,0.34266794122728955,0.36175351880549067,0.01908557757820112
andy_pages,Andy Pages,681624,20260476,0.3212071688808364,0.3253443522098602,0.004137183329023797
ben_rice,Ben Rice,700250,20260476,0.3426971868377074,0.32697332859278444,-0.01572385824492295
mike_trout,Mike Trout,545361,20260476,0.36880113599931674,0.37984442911968924,0.0110432931203725
moises_ballesteros,Moisés Ballesteros,694208,20260476,0.32159007397176315,0.31388237750138537,-0.007707696470377778
andy_pages,Andy Pages,681624,20260477,0.32548209250277055,0.3223126305212,-0.0031694619815705316
ben_rice,Ben Rice,700250,20260477,0.327391332661901,0.33852073953783507,0.011129406875934056
mike_trout,Mike Trout,545361,20260477,0.38098172183325596,0.3594157519247663,-0.021565969908489635
moises_ballesteros,Moisés Ballesteros,694208,20260477,0.31509137548147276,0.3510999435733125,0.03600856809183972
andy_pages,Andy Pages,681624,20260478,0.32801879102787845,0.3409211643961942,0.012902373368315734
ben_rice,Ben Rice,700250,20260478,0.3498131880464374,0.36861004049379015,0.01879685244735274
mike_trout,Mike Trout,545361,20260478,0.38906501649660385,0.372714578749988,-0.016350437746615876
moises_ballesteros,Moisés Ballesteros,694208,20260478,0.3424750245393744,0.3221311897565085,-0.02034383478286589
andy_pages,Andy Pages,681624,20260479,0.33842103244712896,0.328421866840919,-0.009999165606209948
ben_rice,Ben Rice,700250,20260479,0.3552015073628181,0.3686483734663611,0.01344686610354301
mike_trout,Mike Trout,545361,20260479,0.3721414307913014,0.36215801569198225,-0.00998341509931916
moises_ballesteros,Moisés Ballesteros,694208,20260479,0.32547940098480604,0.32455176790920603,-0.0009276330756000095
andy_pages,Andy Pages,681624,20260480,0.33386691415332675,0.32146511851141674,-0.012401795641910018
ben_rice,Ben Rice,700250,20260480,0.33094807636567086,0.35112871433524573,0.020180637969574866
mike_trout,Mike Trout,545361,20260480,0.3516207442178231,0.3700798580446618,0.018459113826838736
moises_ballesteros,Moisés Ballesteros,694208,20260480,0.34449626333261196,0.36869379363331084,0.024197530300698877
andy_pages,Andy Pages,681624,20260481,0.3309048266797679,0.32249206043414785,-0.00841276624562004
ben_rice,Ben Rice,700250,20260481,0.3517318242443029,0.3363050477447484,-0.015426776499554484
mike_trout,Mike Trout,545361,20260481,0.372178888835727,0.36764560531532087,-0.004533283520406106
moises_ballesteros,Moisés Ballesteros,694208,20260481,0.3447695611871512,0.3385225694158421,-0.006246991771309107
andy_pages,Andy Pages,681624,20260482,0.33900208161380113,0.3375892325801329,-0.0014128490336682287
ben_rice,Ben Rice,700250,20260482,0.3420811460345225,0.333623927645281,-0.008457218389241516
mike_trout,Mike Trout,545361,20260482,0.3799315701196721,0.3913335603587201,0.011401990239047977
moises_ballesteros,Moisés Ballesteros,694208,20260482,0.3494192938798496,0.34886090582217194,-0.0005583880576776612
andy_pages,Andy Pages,681624,20260483,0.3243845987565774,0.3344832020925913,0.010098603336013923
ben_rice,Ben Rice,700250,20260483,0.3298256987107881,0.3431924589273463,0.013366760216558193
mike_trout,Mike Trout,545361,20260483,0.3841401517079431,0.38752348115199714,0.0033833294440540618
moises_ballesteros,Moisés Ballesteros,694208,20260483,0.33897058119214296,0.3156470008045867,-0.023323580387556275
andy_pages,Andy Pages,681624,20260484,0.3175570791491043,0.3397299629348938,0.02217288378578952
ben_rice,Ben Rice,700250,20260484,0.34319119632394407,0.34125476416952366,-0.0019364321544204088
mike_trout,Mike Trout,545361,20260484,0.39425183438090083,0.35152300313134077,-0.04272883124956006
moises_ballesteros,Moisés Ballesteros,694208,20260484,0.3429612548431294,0.35112206941445057,0.008160814571321173
andy_pages,Andy Pages,681624,20260485,0.31792416610132257,0.31716713713371425,-0.0007570289676083197
ben_rice,Ben Rice,700250,20260485,0.33944317664436324,0.3287144819583909,-0.010728694685972318
mike_trout,Mike Trout,545361,20260485,0.3846094159626905,0.38089605987170816,-0.0037133560909823338
moises_ballesteros,Moisés Ballesteros,694208,20260485,0.3298678511919576,0.32338129996212267,-0.006486551229834936
andy_pages,Andy Pages,681624,20260486,0.32412945065312027,0.35623279093473675,0.03210334028161649
ben_rice,Ben Rice,700250,20260486,0.36001655308413755,0.30099614812163056,-0.05902040496250699
mike_trout,Mike Trout,545361,20260486,0.37304830477965467,0.3782298019520823,0.005181497172427607
moises_ballesteros,Moisés Ballesteros,694208,20260486,0.36038262907578755,0.34917082816004386,-0.011211800915743697
andy_pages,Andy Pages,681624,20260487,0.32175031171133417,0.3295444144636686,0.007794102752334442
ben_rice,Ben Rice,700250,20260487,0.3472071743012871,0.34280430570772635,-0.00440286859356076
mike_trout,Mike Trout,545361,20260487,0.3791230340830039,0.3658243319574398,-0.01329870212556411
moises_ballesteros,Moisés Ballesteros,694208,20260487,0.32760675389579536,0.3279093081169811,0.0003025542211857468
andy_pages,Andy Pages,681624,20260488,0.3335269990804404,0.32407847593798544,-0.009448523142454979
ben_rice,Ben Rice,700250,20260488,0.35063578368893145,0.33996728586679875,-0.010668497822132694
mike_trout,Mike Trout,545361,20260488,0.38770249862358186,0.3727258132753579,-0.01497668534822394
moises_ballesteros,Moisés Ballesteros,694208,20260488,0.3344805927112265,0.35571281982259806,0.02123222711137157
andy_pages,Andy Pages,681624,20260489,0.32590203370309084,0.335683412068033,0.00978137836494214
ben_rice,Ben Rice,700250,20260489,0.3350252834087109,0.3405353444614152,0.005510061052704296
mike_trout,Mike Trout,545361,20260489,0.3786035006837792,0.3389777386442974,-0.03962576203948176
moises_ballesteros,Moisés Ballesteros,694208,20260489,0.3360237418349327,0.3579296939721796,0.021905952137246887
andy_pages,Andy Pages,681624,20260490,0.3401075443946551,0.329972211986337,-0.010135332408318098
ben_rice,Ben Rice,700250,20260490,0.3384983605712891,0.3388677515377683,0.00036939096647919945
mike_trout,Mike Trout,545361,20260490,0.40401448363502596,0.35369121934060954,-0.050323264294416414
moises_ballesteros,Moisés Ballesteros,694208,20260490,0.3494370787778595,0.30370832486858296,-0.045728753909276554
andy_pages,Andy Pages,681624,20260491,0.3363973453062431,0.3350454717256984,-0.0013518735805447268
ben_rice,Ben Rice,700250,20260491,0.3376722285732104,0.3211192295223046,-0.016552999050905792
mike_trout,Mike Trout,545361,20260491,0.38741584505991916,0.37137576113373066,-0.016040083926188498
moises_ballesteros,Moisés Ballesteros,694208,20260491,0.34339961348748177,0.3407593224091889,-0.002640291078292889
andy_pages,Andy Pages,681624,20260492,0.3199370943709292,0.3489333217276494,0.028996227356720194
ben_rice,Ben Rice,700250,20260492,0.3519393276668565,0.3367132323299884,-0.015226095336868084
mike_trout,Mike Trout,545361,20260492,0.3802142416067104,0.37746601887355785,-0.002748222733152561
moises_ballesteros,Moisés Ballesteros,694208,20260492,0.331411624443719,0.3288132267889757,-0.002598397654743345
andy_pages,Andy Pages,681624,20260493,0.32569008258602344,0.33114449124979667,0.005454408663773225
ben_rice,Ben Rice,700250,20260493,0.37238884828978097,0.33255915777658795,-0.03982969051319302
mike_trout,Mike Trout,545361,20260493,0.3836372728808561,0.37022570271275684,-0.01341157016809924
moises_ballesteros,Moisés Ballesteros,694208,20260493,0.3307536680396604,0.3584736115074937,0.027719943467833297
andy_pages,Andy Pages,681624,20260494,0.3338963592464705,0.33325848571148176,-0.000637873534988731
ben_rice,Ben Rice,700250,20260494,0.3512118497209899,0.3346883666318243,-0.016523483089165625
mike_trout,Mike Trout,545361,20260494,0.3995452548121773,0.3886910312088492,-0.010854223603328106
moises_ballesteros,Moisés Ballesteros,694208,20260494,0.34409583775900376,0.34117116071148673,-0.0029246770475170325
andy_pages,Andy Pages,681624,20260495,0.3373318764855539,0.3169309978622703,-0.020400878623283603
