player_key,player,mlbam,stat,bf_22g,observed_22g,status,expected_ip_until_er,sd_ip_until_er,q10,q50,q80,q90
mason_miller,Mason Miller,695243,ra9,41.0,0.0,ok,2.2083333333333335,2.2083333333333335,2.2090909090909094,4.0754716981132075,6.0,6.967741935483871
mason_miller,Mason Miller,695243,k_rate,41.0,0.6585365853658537,ok,,,0.23134328358208955,0.3025712414018997,0.35570469798657717,0.3958333333333333
mason_miller,Mason Miller,695243,bb_rate,41.0,0.04878048780487805,ok,,,0.053096221022546845,0.09375,0.125,0.14297142857142858
