batter,n_borderline_spot79,actual_pct,expected_pct,residual_pp_med,residual_pp_lo,residual_pp_hi,p_dir_pos,p_two_sided,q_bh,bh_significant_q10,ci_excludes_zero,abs_residual_pp,flagged,chase_rate,n_total_pa,qualified_200pa,batter_name
686555,79,58.22784810126582,62.02804264765018,-3.797468354430378,-11.392405063291145,3.797468354430378,0.115,0.23,0.8160000000000002,False,False,3.797468354430378,False,0.18311533888228299,447.0,True,Isaac Collins
681624,52,46.15384615384615,49.27605307372065,-3.8461538461538436,-11.538461538461531,5.769230769230771,0.166,0.332,0.8160000000000002,False,False,3.8461538461538436,False,0.33451957295373663,640.0,True,Andy Pages
687462,77,53.246753246753244,56.812860990527824,-3.8961038961038974,-10.389610389610393,3.8961038961038916,0.116,0.232,0.8160000000000002,False,False,3.8961038961038974,False,0.23267326732673269,410.0,True,Spencer Horwitz
686527,51,52.94117647058824,56.22905155772796,-3.9215686274509776,-11.764705882352944,5.882352941176472,0.163,0.326,0.8160000000000002,False,False,3.9215686274509776,False,0.368705035971223,278.0,True,Dominic Canzone
669224,76,46.05263157894737,49.55614298153678,-3.9473684210526327,-10.526315789473683,2.631578947368418,0.12,0.24,0.8160000000000002,False,False,3.9473684210526327,False,0.2938643702906351,473.0,True,Austin Wells
682668,49,51.02040816326531,55.81947152203725,-4.081632653061218,-14.28571428571428,4.081632653061224,0.116,0.232,0.8160000000000002,False,False,4.081632653061218,False,0.30708661417322836,206.0,True,Luisangel Acuña
804606,70,50.0,54.78127174768741,-4.285714285714281,-12.857142857142856,2.857142857142858,0.082,0.164,0.8160000000000002,False,False,4.285714285714281,False,,,,Konnor Griffin
621020,70,50.0,54.513345440939446,-4.285714285714281,-12.857142857142856,2.857142857142858,0.094,0.188,0.8160000000000002,False,False,4.285714285714281,False,0.25547445255474455,650.0,True,Dansby Swanson
683083,67,55.223880597014926,59.743127118530225,-4.477611940298498,-11.940298507462687,2.9850746268656803,0.098,0.196,0.8160000000000002,False,False,4.477611940298498,False,0.21608040201005024,96.0,False,Nasim Nuñez
677587,84,47.61904761904761,52.343896466947804,-4.761904761904767,-11.904761904761907,2.380952380952378,0.067,0.134,0.8160000000000002,False,False,4.761904761904767,False,0.3104895104895105,401.0,True,Brayan Rocchio
701675,61,57.377049180327866,62.18168145317837,-4.918032786885251,-11.475409836065575,1.6393442622950838,0.064,0.128,0.8160000000000002,False,False,4.918032786885251,False,0.3509933774834437,69.0,False,Nathan Church
670242,38,39.473684210526315,45.279659495137246,-5.263157894736842,-15.789473684210531,2.631578947368424,0.077,0.154,0.8160000000000002,False,False,5.263157894736842,False,0.28697850821744625,405.0,True,Matt Wallner
666023,35,45.714285714285715,50.111846613499644,-5.714285714285711,-14.285714285714285,5.714285714285711,0.118,0.236,0.8160000000000002,False,False,5.714285714285711,False,0.31470588235294117,368.0,True,Freddy Fermin
592663,47,48.93617021276596,54.82037689412898,-6.382978723404259,-14.8936170212766,2.1276595744680824,0.065,0.13,0.8160000000000002,False,False,6.382978723404259,False,0.31993006993006995,560.0,True,J.T. Realmuto
682626,30,53.333333333333336,58.27889782429788,-6.666666666666665,-13.33333333333333,3.41666666666659,0.09,0.18,0.8160000000000002,False,False,6.666666666666665,False,0.2783333333333333,277.0,True,Francisco Alvarez
669701,57,50.877192982456144,57.82270314458562,-7.017543859649122,-14.035087719298245,0.0,0.022,0.044,0.5236,False,False,7.017543859649122,False,0.25585585585585585,575.0,True,Josh Smith
677649,50,48.0,57.046558877574164,-8.000000000000007,-16.05,-2.0000000000000018,0.005,0.01,0.2975,False,True,8.000000000000007,True,0.37320574162679426,230.0,True,Ezequiel Duran
543510,31,51.61290322580645,59.617622470910845,-9.677419354838712,-19.354838709677423,3.2258064516129004,0.051,0.102,0.8160000000000002,False,False,9.677419354838712,False,0.3269230769230769,137.0,False,James McCann
695506,38,57.89473684210527,66.69034142465242,-10.526315789473683,-18.42105263157895,0.0,0.02,0.04,0.5236,False,False,10.526315789473683,False,0.38381742738589214,232.0,True,Jac Caglianone
671976,46,43.47826086956522,54.47079937081591,-10.869565217391303,-21.73913043478261,0.0,0.01,0.02,0.39666666666666667,False,False,10.869565217391303,False,0.38095238095238093,15.0,False,Tristan Peters
680779,42,40.476190476190474,55.1671599187353,-14.28571428571429,-23.809523809523814,-4.761904761904762,0.0,0.0,0.0,True,True,14.28571428571429,True,0.3458646616541353,283.0,True,Henry Davis
691718,57,40.35087719298245,57.04623676210004,-15.789473684210526,-24.561403508771935,-8.771929824561402,0.0,0.0,0.0,True,True,15.789473684210526,True,0.41679873217115687,654.0,True,Pete Crow-Armstrong
701358,40,32.5,51.244273562374644,-20.0,-30.0,-7.500000000000001,0.0,0.0,0.0,True,True,20.0,True,0.2961460446247465,499.0,True,Cam Smith
