season,batter,pa_22g,ab_22g,bb_22g,k_22g,hits_22g,hr_22g,woba_22g,avg_22g,obp_22g,slg_22g,ops_22g,babip_22g,bb_rate_22g,k_rate_22g,hr_rate_22g,iso_22g,xwoba_22g,xwoba_minus_woba_22g,pitches_per_pa_22g,swing_rate_22g,whiff_per_swing_22g,called_strike_rate_22g,zone_rate_22g,chase_rate_22g,bbe_22g,ev_mean_22g,ev_p90_22g,la_mean_22g,hardhit_rate_22g,barrel_rate_22g,team,league_woba,league_bb_rate,league_k_rate,league_babip,league_iso,preseason_prior_woba,preseason_prior_iso,preseason_prior_k_rate,ev_p90_22g_league_22g,hardhit_rate_22g_league_22g,barrel_rate_22g_league_22g,xwoba_22g_league_22g,abs_xwoba_minus_woba_22g,xwoba_minus_prior_woba_22g,woba_minus_prior_woba_22g,ros_woba_delta_vs_prior,ev_p90_resid_22g,hardhit_resid_22g,barrel_resid_22g,xwoba_resid_22g,pa_cutoff,woba_cutoff,ops_cutoff,team_cutoff,player,normalized_name,in_mainstream_top20,named_r1_case,pred_delta_mean,pred_delta_bootstrap_sd,delta_q10,delta_q50,delta_q90,pred_ros_woba,q10_ros_woba,q50_ros_woba,q90_ros_woba,pred_delta_top_decile,april_woba_bottom_decile,sleeper_candidate,fake_hot_candidate,fake_cold_candidate,verdict,r2_verdict
2026,808959,95,75,19,31,17,8,0.39999999999999997,0.22666666666666666,0.37894736842105264,0.5466666666666666,0.9256140350877193,0.24324324324324326,0.2,0.3263157894736842,0.08421052631578947,0.31999999999999995,0.41267458695652176,0.012674586956521794,4.347368421052631,0.3704600484261501,0.3790849673202614,0.1791767554479419,0.46973365617433416,0.1872146118721461,81,88.15308641975308,108.9,18.814814814814813,0.4074074074074074,0.13580246913580246,CWS,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.2912420915994342,0.12644114950743837,0.22177921482096433,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.012674586956521794,0.12143249535708756,0.10875790840056576,,7.219999999999999,0.15954415954415951,0.10008818342151675,0.10434027878138397,109,0.4180952380952381,0.9762301918265222,CWS,Munetaka Murakami,munetakamurakami,True,True,0.04602524445381193,0.011054146885225906,-0.027712876370593532,0.0285111258469547,0.0973021442495127,0.33726733605324616,0.26352921522884065,0.3197532174463889,0.38854423584894693,True,False,False,False,False,middle,AMBIGUOUS
2026,700250,87,68,17,24,21,8,0.5119047619047619,0.3088235294117647,0.4482758620689655,0.75,1.1982758620689655,0.35135135135135137,0.19540229885057472,0.27586206896551724,0.09195402298850575,0.4411764705882353,0.4481361666666667,-0.06376859523809514,4.448275862068965,0.3643410852713178,0.2624113475177305,0.20155038759689922,0.4625322997416021,0.20192307692307693,93,84.96021505376345,104.32000000000001,14.956989247311828,0.3870967741935484,0.10752688172043011,NYY,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.325628172723604,0.21427500374868794,0.22447458567562675,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.06376859523809514,0.12250799394306272,0.18627658918115786,,2.6400000000000006,0.1392335263303005,0.0718125960061444,0.13980185849152893,97,0.5209677419354839,1.1965457223189182,NYY,Ben Rice,benrice,True,True,0.01501574696546664,0.00715739556645679,-0.04074424586563774,0.017433827483403053,0.06664192949907238,0.34064391968907065,0.28488392685796626,0.34306200020700706,0.3922701022226764,False,False,False,False,False,middle,NOISE
2026,681624,87,79,6,22,28,4,0.42790697674418604,0.35443037974683544,0.40229885057471265,0.5569620253164557,0.9592608758911683,0.4444444444444444,0.06896551724137931,0.25287356321839083,0.04597701149425287,0.20253164556962022,0.3700251511627907,-0.05788182558139532,4.183908045977011,0.4807692307692308,0.21714285714285714,0.15934065934065933,0.49175824175824173,0.3081081081081081,121,84.48760330578513,104.2,18.34710743801653,0.3140495867768595,0.03305785123966942,LAD,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.331145361478343,0.17535601047106444,0.22606236706722932,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.05788182558139532,0.03887978968444772,0.09676161526584304,,2.519999999999996,0.06618633891361164,-0.00265643447461629,0.06169084298765293,99,0.39540816326530615,0.8848484848484848,LAD,Andy Pages,andypages,True,True,0.0010448049220133284,0.005716826700220431,-0.049422637651836354,-0.01079132217639861,0.041399345900630546,0.3321901664003563,0.28172272382650665,0.3203540393019444,0.37254470737897355,False,False,False,False,False,middle,NOISE
2026,545361,102,80,20,21,18,6,0.4175257731958763,0.225,0.39215686274509803,0.5,0.892156862745098,0.22641509433962265,0.19607843137254902,0.20588235294117646,0.058823529411764705,0.275,0.45595560824742265,0.038429835051546346,4.323529411764706,0.36507936507936506,0.18633540372670807,0.19047619047619047,0.47845804988662133,0.17391304347826086,116,84.53362068965517,106.0,22.07758620689655,0.25862068965517243,0.1206896551724138,LAA,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.36688924566768605,0.24918468279772107,0.2759690890189424,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.038429835051546346,0.0890663625797366,0.050636527528190256,,4.319999999999993,0.01075744179192456,0.08497536945812809,0.14762130007228486,116,0.42252252252252254,0.9107903913211933,LAA,Mike Trout,miketrout,True,True,-0.0012057519641654776,0.007063337419470741,-0.05288926310743275,-0.0026533105784700695,0.055388748727356996,0.36568349370352055,0.3139999825602533,0.364235935089216,0.42227799439504304,False,False,False,True,False,fake_hot,NOISE
