season,batter,pa_22g,ab_22g,bb_22g,k_22g,hits_22g,hr_22g,woba_22g,avg_22g,obp_22g,slg_22g,ops_22g,babip_22g,bb_rate_22g,k_rate_22g,hr_rate_22g,iso_22g,xwoba_22g,xwoba_minus_woba_22g,pitches_per_pa_22g,swing_rate_22g,whiff_per_swing_22g,called_strike_rate_22g,zone_rate_22g,chase_rate_22g,bbe_22g,ev_mean_22g,ev_p90_22g,la_mean_22g,hardhit_rate_22g,barrel_rate_22g,team,league_woba,league_bb_rate,league_k_rate,league_babip,league_iso,preseason_prior_woba,preseason_prior_iso,preseason_prior_k_rate,ev_p90_22g_league_22g,hardhit_rate_22g_league_22g,barrel_rate_22g_league_22g,xwoba_22g_league_22g,abs_xwoba_minus_woba_22g,xwoba_minus_prior_woba_22g,woba_minus_prior_woba_22g,ros_woba_delta_vs_prior,ev_p90_resid_22g,hardhit_resid_22g,barrel_resid_22g,xwoba_resid_22g,pa_cutoff,woba_cutoff,ops_cutoff,team_cutoff,player,normalized_name,in_mainstream_top20,named_r1_case
2026,670541,100,78,18,10,27,10,0.5432291666666667,0.34615384615384615,0.48,0.8205128205128205,1.3005128205128205,0.288135593220339,0.18,0.1,0.1,0.47435897435897434,0.5559488333333333,0.012719666666666685,4.02,0.39054726368159204,0.17197452229299362,0.1517412935323383,0.42786069651741293,0.23043478260869565,120,87.34166666666667,107.99000000000001,27.85,0.31666666666666665,0.125,HOU,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.39441486379206014,0.22457019827115265,0.16533521153306963,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.012719666666666685,0.1615339695412732,0.1488143028746065,,6.310000000000002,0.06880341880341878,0.08928571428571429,0.24761452515819554,117,0.5380530973451327,1.2786324786324788,HOU,Yordan Álvarez,yordanlvarez,True,False
2026,700250,87,68,17,24,21,8,0.5119047619047619,0.3088235294117647,0.4482758620689655,0.75,1.1982758620689655,0.35135135135135137,0.19540229885057472,0.27586206896551724,0.09195402298850575,0.4411764705882353,0.4481361666666667,-0.06376859523809514,4.448275862068965,0.3643410852713178,0.2624113475177305,0.20155038759689922,0.4625322997416021,0.20192307692307693,93,84.96021505376345,104.32000000000001,14.956989247311828,0.3870967741935484,0.10752688172043011,NYY,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.325628172723604,0.21427500374868794,0.22447458567562675,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.06376859523809514,0.12250799394306272,0.18627658918115786,,2.6400000000000006,0.1392335263303005,0.0718125960061444,0.13980185849152893,97,0.5209677419354839,1.1965457223189182,NYY,Ben Rice,benrice,True,True
2026,694208,57,52,4,11,22,3,0.48508771929824557,0.4230769230769231,0.45614035087719296,0.6923076923076923,1.1484480431848851,0.48717948717948717,0.07017543859649122,0.19298245614035087,0.05263157894736842,0.2692307692307692,0.36351266666666665,-0.12157505263157892,3.4035087719298245,0.5051546391752577,0.22448979591836735,0.13402061855670103,0.4742268041237113,0.35294117647058826,65,87.54923076923076,103.12,13.353846153846154,0.36923076923076925,0.07692307692307693,CHC,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.4107692307692307,0.17543859649122806,0.18181818181818182,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.12157505263157892,-0.04725656410256407,0.07431848852901485,,1.4399999999999977,0.12136752136752138,0.041208791208791215,0.055178358491528856,57,0.48508771929824557,1.1484480431848851,CHC,Moisés Ballesteros,moissballesteros,False,False
2026,668885,69,49,17,11,17,1,0.463768115942029,0.3469387755102041,0.5217391304347826,0.4897959183673469,1.0115350488021295,0.42105263157894735,0.2463768115942029,0.15942028985507245,0.014492753623188406,0.14285714285714285,0.39705439130434783,-0.06671372463768116,4.434782608695652,0.30392156862745096,0.12903225806451613,0.19934640522875818,0.4869281045751634,0.10191082802547771,69,80.75072463768116,100.26,12.55072463768116,0.2608695652173913,0.028985507246376812,MIN,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.32573435084772584,0.09016849467493243,0.17643012232087193,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.06671372463768116,0.07132004045662199,0.13803376509430315,,-1.4200000000000017,0.013006317354143426,-0.0067287784679089,0.08872008312921004,69,0.463768115942029,1.0115350488021295,MIN,Austin Martin,austinmartin,False,False
2026,695578,107,88,17,32,22,7,0.4211538461538461,0.25,0.38317757009345793,0.5568181818181818,0.9399957519116398,0.30612244897959184,0.1588785046728972,0.29906542056074764,0.06542056074766354,0.30681818181818177,0.44663936538461535,0.02548551923076925,4.271028037383178,0.37199124726477023,0.3058823529411765,0.19474835886214442,0.4660831509846827,0.21311475409836064,104,89.85384615384615,108.82000000000001,13.740384615384615,0.4423076923076923,0.15384615384615385,WSH,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.35894621769244206,0.19336836836836835,0.3056074449745515,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.02548551923076925,0.08769314769217329,0.06220762846140404,,7.140000000000001,0.19444444444444442,0.11813186813186814,0.13830505720947756,127,0.4622950819672131,1.0514594766563272,WSH,James Wood,jameswood,True,False
2026,545121,73,70,2,9,25,5,0.4582191780821918,0.35714285714285715,0.375,0.6714285714285714,1.0464285714285713,0.35714285714285715,0.0273972602739726,0.1232876712328767,0.0684931506849315,0.3142857142857142,0.4110442916666667,-0.04717488641552514,3.136986301369863,0.4978165938864629,0.14035087719298245,0.18777292576419213,0.4890829694323144,0.38461538461538464,88,83.5125,103.73,5.840909090909091,0.32954545454545453,0.056818181818181816,AZ,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.3006787545656804,0.09769829222961973,0.10284355853026782,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.04717488641552514,0.11036553710098629,0.15754042351651143,,2.049999999999997,0.08168220668220666,0.021103896103896104,0.10270998349152888,73,0.4582191780821918,1.0464285714285713,AZ,Ildemaro Vargas,ildemarovargas,False,False
2026,666126,62,56,6,4,19,4,0.44426229508196724,0.3392857142857143,0.4032258064516129,0.625,1.028225806451613,0.3125,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.2857142857142857,0.4521378852459016,0.007875590163934354,4.112903225806452,0.47058823529411764,0.125,0.13725490196078433,0.5333333333333333,0.23529411764705882,96,82.44270833333333,102.1,13.1875,0.2708333333333333,0.08333333333333333,ATH,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.36464646464646466,0.2340425531914893,0.20202020202020204,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.007875590163934354,0.08749142059943693,0.07961583043550258,,0.4199999999999875,0.022970085470085444,0.047619047619047616,0.1438035770707638,62,0.44426229508196724,1.028225806451613,ATH,Carlos Cortes,carloscortes,False,False
2026,592450,95,80,13,25,20,9,0.4342105263157895,0.25,0.3617021276595745,0.625,0.9867021276595744,0.2391304347826087,0.1368421052631579,0.2631578947368421,0.09473684210526316,0.375,0.4449607659574468,0.010750239641657333,4.410526315789474,0.43675417661097854,0.3333333333333333,0.1575178997613365,0.45584725536992843,0.2719298245614035,114,85.03947368421052,107.07,20.5,0.2807017543859649,0.13157894736842105,NYY,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.47871468854720384,0.3615729665404975,0.2501102111191079,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.010750239641657333,-0.03375392258975701,-0.044504162231414346,,5.389999999999986,0.032838506522717026,0.09586466165413533,0.13662645778230903,109,0.4347222222222222,0.9797979797979799,NYY,Aaron Judge,aaronjudge,True,False
2026,666160,77,73,3,18,23,8,0.4331168831168831,0.3150684931506849,0.33766233766233766,0.7123287671232876,1.0499911047856254,0.3125,0.03896103896103896,0.23376623376623376,0.1038961038961039,0.3972602739726027,0.3096693116883117,-0.12344757142857143,3.727272727272727,0.5644599303135889,0.22839506172839505,0.1254355400696864,0.5087108013937283,0.41843971631205673,116,84.47672413793103,103.55,20.310344827586206,0.25862068965517243,0.0603448275862069,COL,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.3290710365484897,0.2111165854164506,0.27779193857949824,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.12344757142857143,-0.019401724860177993,0.10404584656839344,,1.8699999999999903,0.01075744179192456,0.024630541871921187,0.0013350035131738935,77,0.4331168831168831,1.0499911047856254,COL,Mickey Moniak,mickeymoniak,False,False
2026,672640,92,83,6,15,28,3,0.4440217391304348,0.3373493975903614,0.391304347826087,0.5542168674698795,0.9455212152959664,0.3787878787878788,0.06521739130434782,0.16304347826086957,0.03260869565217391,0.2168674698795181,0.36735378260869567,-0.07666795652173913,3.641304347826087,0.4626865671641791,0.1935483870967742,0.20597014925373133,0.4955223880597015,0.33136094674556216,122,84.63196721311476,103.2,12.131147540983607,0.32786885245901637,0.07377049180327869,MIA,0.2912420915994342,0.08387040394992681,0.22177921482096433,0.29306826298425226,0.12644114950743837,0.3241290018832392,0.11470669125736103,0.15332120696105372,101.68,0.24786324786324787,0.03571428571428571,0.3083343081751378,0.07666795652173913,0.04322478072545649,0.11989273724719562,,1.519999999999996,0.0800056045957685,0.038056206088992975,0.05901947443355787,106,0.4319047619047619,0.8928224080918109,MIA,Otto Lopez,ottolopez,False,False
