season,pitcher,bf_22g,k_22g,bb_22g,hr_22g,runs_allowed_22g,outs_22g,ip_22g,k_rate_22g,bb_rate_22g,hr_rate_22g,ra9_22g,pitch_count_22g,swings_22g,whiffs_22g,in_zone_22g,swing_rate_22g,whiff_per_swing_22g,zone_rate_22g,bbe_22g,ev_p90_allowed_22g,hardhit_allowed_22g,hardhit_allowed_rate_22g,pitches_per_bf_22g,league_pitcher_k_rate,league_pitcher_bb_rate,league_pitcher_ra9,preseason_prior_k_rate,preseason_prior_bb_rate,bf_cutoff,ip_cutoff,k_rate_cutoff,starts_cutoff,player,known_2025_closer,named_r1_case,pred_k_rate_mean,pred_k_rate_bootstrap_sd,k_rate_q10,k_rate_q50,k_rate_q90,pred_k_delta_vs_prior,april_minus_pred_k_rate,known_closer_or_named_miller,sleeper_reliever_candidate,fake_dominant_candidate
2026,688642,75,16,7,2,10,48.0,16.0,0.21333333333333335,0.09333333333333334,0.02666666666666667,5.625,302,152,41,135,0.5033112582781457,0.26973684210526316,0.4470198675496689,104,103.88,21,0.20192307692307693,4.026666666666666,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1386861313868613,0.11678832116788321,75,16.0,0.21333333333333335,0,Zach Agnos,False,False,0.20358309142713943,0.012514450051454079,0.12987012987012986,0.2112676056338028,0.2883435582822086,0.06489696004027812,0.009750241906193918,False,True,False
2026,679358,43,10,4,0,4,32.0,10.666666666666666,0.23255813953488372,0.09302325581395349,0.0,3.375,174,76,19,85,0.4367816091954023,0.25,0.4885057471264368,55,98.26,11,0.2,4.046511627906977,0.22177921482096433,0.08387040394992681,4.503987453440502,0.16524798547270458,0.1401089547156963,43,10.666666666666666,0.23255813953488372,0,Eric Orze,False,False,0.22579956030150722,0.010736685621097836,0.16346153846153846,0.22641509433962265,0.29545454545454547,0.060551574828802635,0.006758579233376499,False,True,False
2026,669062,37,13,5,0,7,24.0,8.0,0.35135135135135137,0.13513513513513514,0.0,7.875,183,70,26,73,0.3825136612021858,0.37142857142857144,0.3989071038251366,39,101.10000000000002,6,0.15384615384615385,4.945945945945946,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2316363458528951,0.14627347417840375,37,8.0,0.35135135135135137,0,Erik Miller,False,False,0.2911193088028451,0.015847012649127842,0.22277227722772278,0.2923076923076923,0.3931034482758621,0.05948296294994998,0.06023204254850628,False,True,False
2026,801403,104,32,7,3,8,75.0,25.0,0.3076923076923077,0.0673076923076923,0.028846153846153848,2.88,424,218,61,222,0.5141509433962265,0.2798165137614679,0.5235849056603774,143,101.02,37,0.25874125874125875,4.076923076923077,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18552036199095023,0.11085972850678734,104,25.0,0.3076923076923077,0,Chase Dollander,False,False,0.24367498902228754,0.014550248124288399,0.16911764705882354,0.22702702702702704,0.31451612903225806,0.05815462703133731,0.06401731867002017,False,True,False
2026,656638,50,17,6,2,10,31.0,10.333333333333334,0.34,0.12,0.04,8.709677419354838,223,105,35,104,0.47085201793721976,0.3333333333333333,0.4663677130044843,62,103.92999999999999,16,0.25806451612903225,4.46,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21494391025641027,0.1707780067155067,50,10.333333333333334,0.34,0,Alex Lange,False,False,0.271190026583711,0.018743991973458954,0.19480519480519481,0.27564102564102566,0.3660130718954248,0.05624611632730073,0.06880997341628903,False,True,False
2026,670329,41,13,4,1,1,36.0,12.0,0.3170731707317073,0.0975609756097561,0.024390243902439025,0.75,157,71,25,85,0.45222929936305734,0.352112676056338,0.5414012738853503,42,96.42999999999999,5,0.11904761904761904,3.8292682926829267,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22274387063119455,0.08356807511737091,41,12.0,0.3170731707317073,0,Rico Garcia,False,False,0.2779244650661166,0.012928393201337866,0.2085889570552147,0.27450980392156865,0.3546099290780142,0.05518059443492207,0.0391487056655907,False,True,False
2026,685299,36,10,4,3,7,25.0,8.333333333333334,0.2777777777777778,0.1111111111111111,0.08333333333333333,7.56,148,70,14,72,0.47297297297297297,0.2,0.4864864864864865,48,98.21000000000001,10,0.20833333333333334,4.111111111111111,0.22177921482096433,0.08387040394992681,4.503987453440502,0.174431256181998,0.044691724365314864,36,8.333333333333334,0.2777777777777778,0,Tanner Gordon,False,False,0.2292632997942763,0.014694425648873405,0.1746031746031746,0.23417721518987342,0.3230088495575221,0.05483204361227828,0.0485144779835015,False,True,False
2026,680730,29,7,1,1,3,21.0,7.0,0.2413793103448276,0.034482758620689655,0.034482758620689655,3.857142857142857,122,66,23,55,0.5409836065573771,0.3484848484848485,0.45081967213114754,42,99.83,12,0.2857142857142857,4.206896551724138,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1704304710389903,0.07402820777433781,29,7.0,0.2413793103448276,0,Mitchell Parker,False,False,0.22420966837665957,0.018817692006294302,0.17543859649122806,0.24342105263157895,0.32679738562091504,0.053779197337669254,0.01716964196816803,False,True,False
2026,668933,48,13,6,0,3,37.0,12.333333333333334,0.2708333333333333,0.125,0.0,2.189189189189189,204,100,29,104,0.49019607843137253,0.29,0.5098039215686274,57,102.4,16,0.2807017543859649,4.25,0.22177921482096433,0.08387040394992681,4.503987453440502,0.19265358174689162,0.08322602280348758,48,12.333333333333334,0.2708333333333333,0,Graham Ashcraft,False,False,0.2456948610582651,0.012433514111152347,0.18238993710691823,0.2358974358974359,0.32919254658385094,0.05304127931137348,0.025138472275068213,False,True,False
2026,686973,46,19,3,0,4,39.0,13.0,0.41304347826086957,0.06521739130434782,0.0,2.769230769230769,203,92,25,98,0.45320197044334976,0.2717391304347826,0.4827586206896552,59,97.72,10,0.1694915254237288,4.413043478260869,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23670177530471648,0.06834222078629701,46,13.0,0.41304347826086957,0,Louis Varland,False,False,0.28723676187998315,0.013711472893059464,0.20967741935483872,0.2671232876712329,0.3617021276595745,0.05053498657526667,0.12580671638088642,False,True,True
2026,678022,41,12,3,0,4,28.0,9.333333333333334,0.2926829268292683,0.07317073170731707,0.0,3.8571428571428568,154,85,29,84,0.551948051948052,0.3411764705882353,0.5454545454545454,50,100.41000000000001,11,0.22,3.7560975609756095,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22981366459627325,0.11180124223602486,41,9.333333333333334,0.2926829268292683,0,Jack Perkins,False,False,0.280315014742132,0.015257552665518481,0.2097560975609756,0.2736842105263158,0.3533834586466165,0.05050135014585874,0.012367912087136279,False,True,False
2026,615698,28,7,2,1,5,21.0,7.0,0.25,0.07142857142857142,0.03571428571428571,6.428571428571429,122,60,12,69,0.4918032786885246,0.2,0.5655737704918032,40,103.80000000000001,11,0.275,4.357142857142857,0.22177921482096433,0.08387040394992681,4.503987453440502,0.15698343975043003,0.08287284415925192,28,7.0,0.25,0,Cal Quantrill,False,False,0.20558047113453679,0.012997863749635068,0.15942028985507245,0.215311004784689,0.2896174863387978,0.04859703138410676,0.044419528865463215,False,True,False
2026,642528,49,10,2,1,6,35.0,11.666666666666666,0.20408163265306123,0.04081632653061224,0.02040816326530612,4.628571428571429,193,90,23,91,0.46632124352331605,0.25555555555555554,0.47150259067357514,64,100.64,19,0.296875,3.938775510204082,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1488996242619431,0.05115405260332797,49,11.666666666666666,0.20408163265306123,0,Jonathan Loáisiga,False,False,0.19650645856038237,0.01203173435413349,0.12345679012345678,0.21428571428571427,0.2878787878787879,0.04760683429843929,0.007575174092678855,False,True,False
2026,668390,49,13,5,2,6,33.0,11.0,0.2653061224489796,0.10204081632653061,0.04081632653061224,4.909090909090909,190,97,29,95,0.5105263157894737,0.29896907216494845,0.5,59,99.42000000000002,14,0.23728813559322035,3.877551020408163,0.22177921482096433,0.08387040394992681,4.503987453440502,0.20009915101939643,0.08102940004780496,49,11.0,0.2653061224489796,0,Cole Winn,False,False,0.24752827087028467,0.013276713686221759,0.18238993710691823,0.24024160197344555,0.3333333333333333,0.04742911985088824,0.017777851578694936,False,True,False
2026,669330,56,15,4,2,6,41.0,13.666666666666666,0.26785714285714285,0.07142857142857142,0.03571428571428571,3.951219512195122,211,102,32,106,0.4834123222748815,0.3137254901960784,0.5023696682464455,66,99.25,12,0.18181818181818182,3.767857142857143,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21837407410276075,0.043173081143323334,56,13.666666666666666,0.26785714285714285,0,Tyler Wells,False,False,0.26279967944174115,0.015513282919691505,0.19786096256684493,0.2641509433962264,0.35570469798657717,0.044425605338980406,0.005057463415401697,False,True,False
2026,573009,41,13,3,1,5,29.0,9.666666666666666,0.3170731707317073,0.07317073170731707,0.024390243902439025,4.655172413793104,145,72,14,63,0.496551724137931,0.19444444444444445,0.43448275862068964,48,105.99000000000001,13,0.2708333333333333,3.5365853658536586,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1747595835905538,0.060574292353705185,41,9.666666666666666,0.3170731707317073,0,Joe Mantiply,False,False,0.21897065136468016,0.014814446905622435,0.15267175572519084,0.22340425531914893,0.2980769230769231,0.04421106777412637,0.09810251936702716,False,True,True
2026,656271,47,14,4,0,3,36.0,12.0,0.2978723404255319,0.0851063829787234,0.0,2.25,200,93,27,99,0.465,0.2903225806451613,0.495,58,101.71000000000001,15,0.25862068965517243,4.25531914893617,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2247239169099634,0.07270180207389511,47,12.0,0.2978723404255319,0,Brock Burke,False,False,0.26891473223024603,0.011777726750886152,0.20601537097250963,0.2655367231638418,0.35365853658536583,0.04419081532028263,0.028957608195285867,False,True,False
2026,666661,45,13,3,1,3,35.0,11.666666666666666,0.28888888888888886,0.06666666666666667,0.022222222222222223,2.3142857142857145,180,90,29,92,0.5,0.32222222222222224,0.5111111111111111,59,103.9,12,0.2033898305084746,4.0,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23529411764705882,0.13071895424836602,45,11.666666666666666,0.28888888888888886,0,Juan Morillo,False,False,0.27835214346949616,0.013298253113818735,0.2097560975609756,0.27906976744186046,0.35185185185185186,0.04305802582243734,0.010536745419392701,False,True,False
2026,680742,26,8,1,0,4,17.0,5.666666666666667,0.3076923076923077,0.038461538461538464,0.0,6.352941176470588,113,52,16,51,0.46017699115044247,0.3076923076923077,0.45132743362831856,34,96.08,6,0.17647058823529413,4.346153846153846,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21828814398687654,0.09795796771747373,26,5.666666666666667,0.3076923076923077,0,Jonathan Bowlan,False,False,0.26085622426583727,0.012291321689966899,0.2097560975609756,0.27692307692307694,0.3584905660377358,0.042568080278960724,0.04683608342647044,False,True,False
2026,689296,46,15,2,2,7,36.0,12.0,0.32608695652173914,0.043478260869565216,0.043478260869565216,5.25,171,90,30,76,0.5263157894736842,0.3333333333333333,0.4444444444444444,48,101.56,11,0.22916666666666666,3.717391304347826,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22177921482096433,0.08387040394992681,46,12.0,0.32608695652173914,0,Anthony Nunez,False,False,0.2632752637806885,0.014997592032060884,0.20279720279720279,0.27,0.3435897435897436,0.04149604895972417,0.06281169274105064,False,True,False
2026,657612,33,3,0,0,0,30.0,10.0,0.09090909090909091,0.0,0.0,0.0,103,58,7,64,0.5631067961165048,0.1206896551724138,0.6213592233009708,49,101.12,17,0.3469387755102041,3.121212121212121,0.22177921482096433,0.08387040394992681,4.503987453440502,0.12499898286306614,0.06387391220630513,33,10.0,0.09090909090909091,0,Tim Hill,False,False,0.1662742776730443,0.015691327544428483,0.10256410256410256,0.1761006289308176,0.2564102564102564,0.04127529480997817,-0.0753651867639534,False,True,False
2026,646241,47,9,6,0,10,24.0,8.0,0.19148936170212766,0.1276595744680851,0.0,11.25,178,75,11,98,0.42134831460674155,0.14666666666666667,0.550561797752809,59,102.9,12,0.2033898305084746,3.7872340425531914,0.22177921482096433,0.08387040394992681,4.503987453440502,0.14705882352941177,0.11764705882352941,47,8.0,0.19148936170212766,0,Enmanuel De Jesus,False,False,0.18737232656811925,0.016282092803433144,0.10569105691056911,0.19444444444444445,0.27419354838709675,0.04031350303870748,0.004117035134008407,False,True,False
2026,674444,26,7,4,4,8,15.0,5.0,0.2692307692307692,0.15384615384615385,0.15384615384615385,14.4,113,50,15,54,0.4424778761061947,0.3,0.4778761061946903,33,105.44,7,0.21212121212121213,4.346153846153846,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21833219548273308,0.0840373783922171,26,5.0,0.2692307692307692,0,Steven Cruz,False,False,0.2568043082580036,0.013543704578610559,0.19786096256684493,0.26011560693641617,0.3458689458689461,0.03847211277527052,0.012426460972765618,False,True,False
2026,676617,40,13,0,0,2,35.0,11.666666666666666,0.325,0.0,0.0,1.542857142857143,161,75,23,79,0.4658385093167702,0.30666666666666664,0.4906832298136646,47,103.62,14,0.2978723404255319,4.025,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23128019323671495,0.1384057971014493,40,11.666666666666666,0.325,0,Riley O'Brien,False,False,0.2674187470457668,0.01227196336683127,0.2039397222495815,0.275,0.3470319634703196,0.03613855380905184,0.05758125295423322,False,True,False
2026,671382,29,7,5,0,5,17.0,5.666666666666667,0.2413793103448276,0.1724137931034483,0.0,7.941176470588235,122,56,18,56,0.45901639344262296,0.32142857142857145,0.45901639344262296,36,99.9,5,0.1388888888888889,4.206896551724138,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22177921482096433,0.08387040394992681,29,5.666666666666667,0.2413793103448276,0,Cameron Foster,False,False,0.2570896354045056,0.014120210556984421,0.1897810218978102,0.25301204819277107,0.3435897435897436,0.03531042058354125,-0.015710325059677982,False,True,False
2026,656848,42,11,4,1,3,32.0,10.666666666666666,0.2619047619047619,0.09523809523809523,0.023809523809523808,2.53125,160,73,17,81,0.45625,0.2328767123287671,0.50625,54,101.91,13,0.24074074074074073,3.8095238095238093,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18868573214564777,0.1035474292858259,42,10.666666666666666,0.2619047619047619,0,Michael Petersen,False,False,0.22388819560397447,0.011326646353147162,0.16666666666666666,0.2235294117647059,0.2896174863387978,0.0352024634583267,0.03801656630078745,False,True,False
2026,592773,48,13,7,1,13,27.0,9.0,0.2708333333333333,0.14583333333333334,0.020833333333333332,13.0,222,112,35,104,0.5045045045045045,0.3125,0.46846846846846846,67,104.5,17,0.2537313432835821,4.625,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2472998296780384,0.1115136156346317,48,9.0,0.2708333333333333,0,Ryne Stanek,False,False,0.2809566399625686,0.014608122677871933,0.2097560975609756,0.2785714285714286,0.36363636363636365,0.033656810284530186,-0.010123306629235274,False,True,False
2026,678368,48,8,7,5,10,32.0,10.666666666666666,0.16666666666666666,0.14583333333333334,0.10416666666666667,8.4375,178,78,21,85,0.43820224719101125,0.2692307692307692,0.47752808988764045,51,107.3,18,0.35294117647058826,3.7083333333333335,0.22177921482096433,0.08387040394992681,4.503987453440502,0.15224990421921122,0.0682509618549636,48,10.666666666666666,0.16666666666666666,0,Valente Bellozo,False,False,0.18535533637582965,0.011700182606442644,0.12,0.2,0.2822085889570552,0.03310543215661843,-0.018688669709162997,False,True,False
2026,593974,45,11,3,2,8,31.0,10.333333333333334,0.24444444444444444,0.06666666666666667,0.044444444444444446,6.967741935483871,180,97,25,83,0.5388888888888889,0.25773195876288657,0.46111111111111114,68,99.44000000000001,12,0.17647058823529413,4.0,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18530070528947706,0.09972472100692986,45,10.333333333333334,0.24444444444444444,0,Wandy Peralta,False,False,0.21784114858565679,0.010575083968450508,0.1746031746031746,0.23076923076923078,0.2967741935483871,0.03254044329617972,0.02660329585878765,False,True,False
2026,694851,35,11,4,2,3,26.0,8.666666666666666,0.3142857142857143,0.11428571428571428,0.05714285714285714,3.1153846153846154,135,54,10,71,0.4,0.18518518518518517,0.5259259259259259,40,102.76,9,0.225,3.857142857142857,0.22177921482096433,0.08387040394992681,4.503987453440502,0.19672131147540983,0.16393442622950818,35,8.666666666666666,0.3142857142857143,0,Andrew Hoffmann,False,False,0.22890993320467967,0.012923780532234282,0.16279069767441862,0.22988505747126436,0.31815850815850827,0.03218862172926984,0.08537578108103461,False,True,True
2026,677955,49,11,7,1,6,31.0,10.333333333333334,0.22448979591836735,0.14285714285714285,0.02040816326530612,5.225806451612903,184,83,21,97,0.45108695652173914,0.25301204819277107,0.5271739130434783,55,100.82,11,0.2,3.7551020408163267,0.22177921482096433,0.08387040394992681,4.503987453440502,0.19276485788113698,0.09118575940281366,49,10.333333333333334,0.22448979591836735,0,Jaden Hill,False,False,0.22460155263128925,0.011184968312387753,0.16030534351145037,0.2235294117647059,0.2866666666666667,0.03183669475015227,-0.00011175671292190659,False,True,False
2026,664991,45,16,1,0,3,30.0,10.0,0.35555555555555557,0.022222222222222223,0.0,2.7,173,80,20,84,0.4624277456647399,0.25,0.48554913294797686,53,100.48,10,0.18867924528301888,3.8444444444444446,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23308270676691728,0.11278195488721802,45,10.0,0.35555555555555557,0,Grant Wolfram,False,False,0.26451966370343327,0.01359116930388365,0.2,0.2604166666666667,0.34782608695652173,0.03143695693651599,0.0910358918521223,False,True,True
2026,701719,26,8,4,0,0,20.0,6.666666666666667,0.3076923076923077,0.15384615384615385,0.0,0.0,102,34,5,50,0.3333333333333333,0.14705882352941177,0.49019607843137253,26,96.9,5,0.19230769230769232,3.923076923076923,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22177921482096433,0.08387040394992681,26,6.666666666666667,0.3076923076923077,0,Tyler Samaniego,False,False,0.25266319259486375,0.013622219876421508,0.178743961352657,0.25301204819277107,0.3352601156069364,0.030883977773899424,0.05502911509744396,False,True,False
2026,605447,31,11,4,1,5,19.0,6.333333333333333,0.3548387096774194,0.12903225806451613,0.03225806451612903,7.105263157894737,144,60,23,61,0.4166666666666667,0.38333333333333336,0.4236111111111111,34,102.3,11,0.3235294117647059,4.645161290322581,0.22177921482096433,0.08387040394992681,4.503987453440502,0.24719682594445405,0.08357771260997067,31,6.333333333333333,0.3548387096774194,0,Jordan Romano,False,False,0.27781425403034943,0.013576320877499975,0.22277227722772278,0.28169014084507044,0.3660130718954248,0.030617428085895376,0.07702445564706994,False,True,True
2026,665622,41,10,5,1,3,30.0,10.0,0.24390243902439024,0.12195121951219512,0.024390243902439025,2.7,172,77,23,82,0.4476744186046512,0.2987012987012987,0.47674418604651164,47,102.74,13,0.2765957446808511,4.195121951219512,0.22177921482096433,0.08387040394992681,4.503987453440502,0.19393939393939397,0.11290684624017959,41,10.0,0.24390243902439024,0,Luis Medina,False,False,0.22453009480408354,0.010058219747089767,0.16666666666666666,0.22641509433962265,0.3028809218950064,0.03059070086468957,0.019372344220306703,False,True,False
2026,657756,47,11,3,2,9,31.0,10.333333333333334,0.23404255319148937,0.06382978723404255,0.0425531914893617,7.838709677419354,183,96,20,92,0.5245901639344263,0.20833333333333334,0.5027322404371585,71,99.0,10,0.14084507042253522,3.893617021276596,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18872549019607845,0.09994553376906318,47,10.333333333333334,0.23404255319148937,0,Connor Seabold,False,False,0.21889232454597593,0.012373212795727286,0.16393442622950818,0.23232323232323232,0.2980769230769231,0.030166834349897476,0.015150228645513436,False,True,False
2026,681867,37,8,2,1,1,29.0,9.666666666666666,0.21621621621621623,0.05405405405405406,0.02702702702702703,0.9310344827586208,144,72,12,65,0.5,0.16666666666666666,0.4513888888888889,54,107.35,17,0.3148148148148148,3.891891891891892,0.22177921482096433,0.08387040394992681,4.503987453440502,0.14883188871575118,0.06856731268666406,37,9.666666666666666,0.21621621621621623,0,Cooper Criswell,False,False,0.17558579859784615,0.01588910712381871,0.11904761904761904,0.19815668202764977,0.2849162011173184,0.026753909882094973,0.04063041761837008,False,True,False
